"type","group_code","job_title_id","title","service","personnel_category","military_occupation_id","service_code_type","code_status","service_title","status"
"WHITE COLLAR","1000","1051","Music Specialist Series","Air Force","Officer","35BXX","AFSC","Active","Band",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Air Force","Enlisted","3N1X1","AFSC","Active","Regional Band",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Air Force","Enlisted","3N2X1","AFSC","Active","Premier Band",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Army","Warrant Officer","420C","MOS","Active","Bandmaster",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Army","Officer","42C","AOC","Active","Army Bands",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Army","Enlisted","42R","MOS","Active","Army Bandperson",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Army","Enlisted","42S","MOS","Active","Special Band Member",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Coast Guard","Warrant Officer","022","PAY CODE","Active","Bandmaster",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Coast Guard","Enlisted","MU","PAY CODE","Active","Musician",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Warrant Officer","5502","MOS","Active","Band Officer",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Officer","5505","MOS","Active","Director/Assistant Director, The President's Own, U.S. Marine Band",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Officer","5506","MOS","Active","Staff Officer, The President's Own, U.S. Marine Band",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Warrant Officer","5506","MOS","Active","Staff Officer, The President's Own, U.S. Marine Band",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Officer","5507","MOS","Active","U.S. Marine Drum and Bugle Corps Officer",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5511","MOS","Active","Member, The Presidents Own, United States Marine Band",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5512","MOS","Active","Member, The Commandants Own, U.S. Marine Drum and Bugle Corps",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5519","MOS","Active","Enlisted Conductor",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5521","MOS","Active","Drum Major",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5522","MOS","Active","Small Ensemble Leader",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5523","MOS","Active","Instrument Repair Technician",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5524","MOS","Active","Musician",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5526","MOS","Active","Musician, Oboe",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5528","MOS","Active","Musician, Bassoon",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5534","MOS","Active","Musician, Clarinet",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5536","MOS","Active","Musician, Flute/Piccolo",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5537","MOS","Active","Musician, Saxophone",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5541","MOS","Active","Musician, Trumpet",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5543","MOS","Active","Musician, Euphonium",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5544","MOS","Active","Musician, Horn",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5546","MOS","Active","Musician, Trombone",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5547","MOS","Active","Musician, Tuba/Sousaphone",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5548","MOS","Active","Musician, Electric Bass",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5563","MOS","Active","Musician, Percussion (Drums, Timpani, Mallets)",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5565","MOS","Active","Musician, Piano",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Marine Corps","Enlisted","5566","MOS","Active","Musician, Guitar",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Navy","Officer","643","DESIGNATOR","Active","LDO - Bandmaster",NULL
"WHITE COLLAR","1000","1051","Music Specialist Series","Navy","Enlisted","MU","RATING","Active","Musician",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Air Force","Officer","35BXX","AFSC","Active","Band",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Air Force","Enlisted","3N1X1","AFSC","Active","Regional Band",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Air Force","Enlisted","3N2X1","AFSC","Active","Premier Band",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Army","Enlisted","25Z","MOS","Active","Visual Information Operations Chief",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Army","Officer","42C","AOC","Active","Army Bands",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Coast Guard","Warrant Officer","022","PAY CODE","Active","Bandmaster",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Coast Guard","Enlisted","MU","PAY CODE","Active","Musician",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Marine Corps","Warrant Officer","5502","MOS","Active","Band Officer",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Marine Corps","Officer","5505","MOS","Active","Director/Assistant Director, The President's Own, U.S. Marine Band",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Marine Corps","Officer","5506","MOS","Active","Staff Officer, The President's Own, U.S. Marine Band",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Marine Corps","Warrant Officer","5506","MOS","Active","Staff Officer, The President's Own, U.S. Marine Band",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Marine Corps","Officer","5507","MOS","Active","U.S. Marine Drum and Bugle Corps Officer",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Marine Corps","Enlisted","5522","MOS","Active","Small Ensemble Leader",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Marine Corps","Enlisted","5526","MOS","Active","Musician, Oboe",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Marine Corps","Enlisted","5528","MOS","Active","Musician, Bassoon",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Marine Corps","Enlisted","5536","MOS","Active","Musician, Flute/Piccolo",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Marine Corps","Enlisted","5543","MOS","Active","Musician, Euphonium",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Marine Corps","Enlisted","5547","MOS","Active","Musician, Tuba/Sousaphone",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Marine Corps","Enlisted","5565","MOS","Active","Musician, Piano",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Navy","Officer","643","DESIGNATOR","Active","LDO - Bandmaster",NULL
"WHITE COLLAR","1000","1054","Theater Specialist Series","Navy","Enlisted","MU","RATING","Active","Musician",NULL
"WHITE COLLAR","1000","1056","Art Specialist Series","Air Force","Enlisted","3N0X4","AFSC","Active","Still Photography",NULL
"WHITE COLLAR","1000","1056","Art Specialist Series","Army","Enlisted","25M","MOS","Active","Multimedia Illustrator",NULL
"WHITE COLLAR","1000","1056","Art Specialist Series","Marine Corps","Enlisted","4641","MOS","Active","Combat Photographer",NULL
"WHITE COLLAR","1000","1056","Art Specialist Series","Navy","Warrant Officer","747","DESIGNATOR","Active","CWO - Photographer",NULL
"WHITE COLLAR","1000","1060","Photography Series","Air Force","Enlisted","1A8X0","AFSC","Active","Airborne Intelligence, Surveillance and Reconnaissance (ISR)",NULL
"WHITE COLLAR","1000","1060","Photography Series","Air Force","Enlisted","1A8X2","AFSC","Active","Airborne Intelligence, Surveillance and Reconnaissance (ISR) Operator",NULL
"WHITE COLLAR","1000","1060","Photography Series","Air Force","Enlisted","3N0X2","AFSC","Active","Broadcast Journalist",NULL
"WHITE COLLAR","1000","1060","Photography Series","Air Force","Enlisted","3N0X4","AFSC","Active","Still Photography",NULL
"WHITE COLLAR","1000","1060","Photography Series","Army","Enlisted","25V","MOS","Active","Combat Documentation/Production Specialist",NULL
"WHITE COLLAR","1000","1060","Photography Series","Army","Enlisted","46Q","MOS","Active","Public Affairs Specialist",NULL
"WHITE COLLAR","1000","1060","Photography Series","Coast Guard","Warrant Officer","019","PAY CODE","Active","Public Information",NULL
"WHITE COLLAR","1000","1060","Photography Series","Coast Guard","Enlisted","PA","PAY CODE","Active","Public Affairs Specialist",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Enlisted","0212","MOS","Active","Technical Surveillance Countermeasures (TSCM) Specialist",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Enlisted","0293","MOS","Active","Advanced Military Source Operations Specialist (AMOS)",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Enlisted","2631","MOS","Active","Electronic Intelligence (ELINT) Intercept Operator/Analyst",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Warrant Officer","4130","MOS","Active","Marine Corps Community Services (MCCS) Officer",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Officer","4302","MOS","Active","Public Affairs Officer",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Warrant Officer","4302","MOS","Active","Public Affairs Officer",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Enlisted","4341","MOS","Active","Combat Correspondent",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Officer","4602","MOS","Active","Combat Camera (COMCAM) Officer",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Warrant Officer","4602","MOS","Active","Combat Camera (COMCAM) Officer",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Officer","4606","MOS","Active","Combat Artist (Officer)",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Warrant Officer","4606","MOS","Active","Combat Artist (Officer)",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Enlisted","4616","MOS","Active","Reproduction Equipment Repairer Specialist",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Enlisted","4641","MOS","Active","Combat Photographer",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Enlisted","4691","MOS","Active","Combat Camera Chief",NULL
"WHITE COLLAR","1000","1060","Photography Series","Marine Corps","Enlisted","8621","MOS","Active","Surveillance Sensor Operator",NULL
"WHITE COLLAR","1000","1060","Photography Series","Navy","Officer","165","DESIGNATOR","Active","RL - Special Duty - Public Affairs",NULL
"WHITE COLLAR","1000","1060","Photography Series","Navy","Officer","647","DESIGNATOR","Active","LDO - Photography",NULL
"WHITE COLLAR","1000","1060","Photography Series","Navy","Warrant Officer","747","DESIGNATOR","Active","CWO - Photographer",NULL
"WHITE COLLAR","1000","1060","Photography Series","Navy","Enlisted","IS","RATING","Active","Intelligence Specialist",NULL
"WHITE COLLAR","1000","1060","Photography Series","Navy","Enlisted","MC","RATING","Active","Mass Communications Specialist",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Air Force","Enlisted","3N0X2","AFSC","Active","Broadcast Journalist",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Air Force","Enlisted","3N1X1","AFSC","Active","Regional Band",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Air Force","Enlisted","3N2X1","AFSC","Active","Premier Band",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Army","Enlisted","25R","MOS","Active","Visual Information Equipment Operator-Maintainer",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Army","Enlisted","25V","MOS","Active","Combat Documentation/Production Specialist",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Army","Enlisted","25Z","MOS","Active","Visual Information Operations Chief",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Army","Warrant Officer","352P","MOS","Active","Voice Intercept Technician",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Army","Enlisted","46R","MOS","Active","Public Affairs Broadcast Specialist",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Army","Enlisted","46Z","MOS","Active","Chief Public Affairs NCO",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Coast Guard","Warrant Officer","019","PAY CODE","Active","Public Information",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Marine Corps","Enlisted","4313","MOS","Active","Broadcast Journalist",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Marine Corps","Enlisted","4341","MOS","Active","Combat Correspondent",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Navy","Officer","647","DESIGNATOR","Active","LDO - Photography",NULL
"WHITE COLLAR","1000","1071","Audiovisual Production Series","Navy","Enlisted","MC","RATING","Active","Mass Communications Specialist",NULL
"WHITE COLLAR","1000","1082","Writing and Editing Series","Air Force","Officer","16GXX","AFSC","Active","Air Force Operations Staff Officer",NULL
"WHITE COLLAR","1000","1082","Writing and Editing Series","Air Force","Enlisted","3N0X0","AFSC","Active","Public Affairs",NULL
"WHITE COLLAR","1000","1082","Writing and Editing Series","Air Force","Enlisted","3N0X1","AFSC","Active","Public Affairs",NULL
"WHITE COLLAR","1000","1082","Writing and Editing Series","Air Force","Enlisted","3N0X2","AFSC","Active","Broadcast Journalist",NULL
"WHITE COLLAR","1000","1082","Writing and Editing Series","Air Force","Officer","61AXX","AFSC","Active","Operations Research Analyst",NULL
"WHITE COLLAR","1000","1082","Writing and Editing Series","Army","Enlisted","09L","MOS","Active","Interpreter/Translator",NULL
"WHITE COLLAR","1000","1082","Writing and Editing Series","Army","Enlisted","46Q","MOS","Active","Public Affairs Specialist",NULL
"WHITE COLLAR","1000","1082","Writing and Editing Series","Army","Enlisted","46Z","MOS","Active","Chief Public Affairs NCO",NULL
"WHITE COLLAR","1000","1082","Writing and Editing Series","Army","Officer","47C","AOC","Active","USMA, Professor of English",NULL
"WHITE COLLAR","1000","1082","Writing and Editing Series","Coast Guard","Warrant Officer","019","PAY CODE","Active","Public Information",NULL
"WHITE COLLAR","1000","1082","Writing and Editing Series","Coast Guard","Officer","03","PAY CODE","Active","Public and International Affairs",NULL
"WHITE COLLAR","1000","1082","Writing and Editing Series","Coast Guard","Officer","08","PAY CODE","Active","Special Aides/Assistants/Liaison",NULL
